time_s,targetspeed_kph,cycleDistance_m,HaulTruck_speed_kph,HaulTruck_distance_m,HaulTruck_elevation_m,HaulTruck_trackgrade_perc,HaulTruck_heading_deg,HaulTruck_throttle_perc,HaulTruck_battery_soc_perc,HaulTruck_battery_power_kW,HaulTruck_payloadpresent
193.00000000002493,50.0,897.7331054342026,13.824521344691666,897.8099083305619,39.767154445163015,10.000000000000142,0.0,100.0,92.68852858571114,2492.1828380468937,1.0
194.00000000002544,50.0,901.5732502521521,13.824521344544342,901.6500531485107,40.15116892695791,9.999999999999787,0.0,100.0,92.67122176044684,2492.1828380470624,1.0
195.00000000002595,50.0,905.4133950700663,13.824521344437938,905.4901979664243,40.535183408749276,9.999999999999787,0.0,100.0,92.65391493518254,2492.182838047184,1.0
196.00000000002646,50.0,909.2535398879551,13.824521344361074,909.3303427843126,40.919197890538115,9.999999999999787,0.0,100.0,92.63660810991826,2492.182838047271,1.0
197.00000000002697,50.0,913.0936847058256,13.82452134430553,913.1704876021828,41.30321237232514,10.000000000000142,0.0,100.0,92.61930128465396,2492.1828380473357,1.0
198.00000000002748,50.0,916.9338295236828,13.824521344265431,917.0106324200398,41.687226854110826,10.000000000000142,0.0,100.0,92.60199445938966,2492.1828380473808,1.0
199.000000000028,50.0,920.7739743415299,13.824521344236445,920.8507772378867,42.07124133589556,10.000000000000142,0.0,100.0,92.58468763412536,2492.1828380474135,1.0
200.0000000000285,50.0,924.6141191593704,13.824521344215503,924.6909220557271,42.45525581767962,10.000000000000142,0.0,100.0,92.56738080886106,2492.1828380474367,1.0
201.00000000002902,50.0,928.4542639772061,13.824521344200408,928.5310668735627,42.83927029946316,9.999999999999787,0.0,100.0,92.55007398359677,2492.182838047455,1.0
202.00000000002953,50.0,932.2944087950381,13.824521344189499,932.3712116913947,43.22328478124636,9.999999999999787,0.0,100.0,92.53276715833249,2492.1828380474676,1.0
203.00000000003004,50.0,936.1345536128676,13.824521344181615,936.2113565092242,43.607299263029276,10.000000000000142,0.0,100.0,92.51546033306819,2492.182838047477,1.0
204.00000000003055,50.0,939.9746984306939,13.824521344175922,940.0515013270505,43.99131374481202,10.000000000000142,0.0,100.0,92.49815350780389,2492.182838047483,1.0
205.00000000003106,50.0,943.8148432485202,13.824521344171812,943.8916461448767,44.375328226594576,10.000000000000142,0.0,100.0,92.48084668253959,2492.1828380474876,1.0
206.00000000003158,50.0,947.6549880663465,13.824521344168849,947.731790962703,44.75934270837713,10.000000000000142,0.0,100.0,92.46353985727531,2492.182838047491,1.0
